snapshot_time,code,element_id,gw,ep_next
2026-07-20 17:26:11.699564,223541,385,,1.3
2026-07-20 17:26:11.699564,223827,531,,0.0
2026-07-20 17:26:11.699564,223911,79,,0.0
2026-07-20 17:26:11.699564,224024,612,,0.0
2026-07-20 17:26:11.699564,224068,504,,0.0
2026-07-20 17:26:11.699564,224117,666,,6.0
2026-07-20 17:26:11.699564,224967,292,,0.8
2026-07-20 17:26:11.699564,224995,91,,0.0
2026-07-20 17:26:11.699564,225321,674,,0.0
2026-07-20 17:26:11.699564,225796,225,,0.3
2026-07-20 17:26:11.699564,226182,342,,1.3
2026-07-20 17:26:11.699564,226597,5,,8.8
2026-07-20 17:26:11.699564,226944,58,,0.0
2026-07-20 17:26:11.699564,226956,112,,0.0
2026-07-20 17:26:11.699564,227127,587,,1.0
2026-07-20 17:26:11.699564,227444,505,,3.0
2026-07-20 17:26:11.699564,229384,621,,0.0
2026-07-20 17:26:11.699564,229600,288,,0.0
2026-07-20 17:26:11.699564,230001,438,,3.0
2026-07-20 17:26:11.699564,230046,699,,0.0
2026-07-20 17:26:11.699564,230376,663,,0.0
2026-07-20 17:26:11.699564,231057,644,,0.5
2026-07-20 17:26:11.699564,231065,111,,-0.5
2026-07-20 17:26:11.699564,231416,148,,3.0
2026-07-20 17:26:11.699564,231480,636,,3.8
2026-07-20 17:26:11.699564,231747,283,,1.0
2026-07-20 17:26:11.699564,232112,459,,0.0
2026-07-20 17:26:11.699564,232185,267,,3.2
2026-07-20 17:26:11.699564,232356,774,,0.0
2026-07-20 17:26:11.699564,232413,266,,4.8
2026-07-20 17:26:11.699564,232571,528,,0.0
2026-07-20 17:26:11.699564,232653,52,,4.0
2026-07-20 17:26:11.699564,232787,796,,4.2
2026-07-20 17:26:11.699564,232792,150,,0.0
2026-07-20 17:26:11.699564,232820,534,,0.0
2026-07-20 17:26:11.699564,232826,485,,0.0
2026-07-20 17:26:11.699564,232859,573,,2.8
2026-07-20 17:26:11.699564,232892,318,,2.8
2026-07-20 17:26:11.699564,232928,303,,2.5
2026-07-20 17:26:11.699564,233963,606,,2.5
2026-07-20 17:26:11.699564,235448,102,,-0.5
2026-07-20 17:26:11.699564,235674,589,,0.0
2026-07-20 17:26:11.699564,235826,362,,0.3
2026-07-20 17:26:11.699564,240299,653,,0.0
2026-07-20 17:26:11.699564,240514,142,,0.0
2026-07-20 17:26:11.699564,241231,194,,0.0
2026-07-20 17:26:11.699564,242880,229,,0.0
2026-07-20 17:26:11.699564,242882,685,,0.0
2026-07-20 17:26:11.699564,242898,580,,0.6
2026-07-20 17:26:11.699564,243016,386,,5.5
2026-07-20 17:26:11.699564,243298,384,,3.5
2026-07-20 17:26:11.699564,243345,520,,0.0
2026-07-20 17:26:11.699564,243526,347,,0.0
2026-07-20 17:26:11.699564,243571,296,,0.2
2026-07-20 17:26:11.699564,244042,338,,1.2
2026-07-20 17:26:11.699564,244723,258,,0.6
2026-07-20 17:26:11.699564,244731,383,,0.0
2026-07-20 17:26:11.699564,244850,47,,3.7
2026-07-20 17:26:11.699564,244851,235,,1.3
2026-07-20 17:26:11.699564,244858,123,,0.0
2026-07-20 17:26:11.699564,244954,41,,0.7
2026-07-20 17:26:11.699564,246301,321,,0.0
2026-07-20 17:26:11.699564,247245,188,,0.0
2026-07-20 17:26:11.699564,247348,256,,2.0
2026-07-20 17:26:11.699564,247412,654,,0.6
2026-07-20 17:26:11.699564,247632,236,,1.7
2026-07-20 17:26:11.699564,247670,791,,2.2
2026-07-20 17:26:11.699564,247693,726,,1.5
2026-07-20 17:26:11.699564,247955,724,,2.0
2026-07-20 17:26:11.699564,248056,358,,4.0
2026-07-20 17:26:11.699564,248857,18,,2.2
2026-07-20 17:26:11.699564,248875,418,,7.7
2026-07-20 17:26:11.699564,248937,355,,0.0
2026-07-20 17:26:11.699564,249231,107,,3.0
2026-07-20 17:26:11.699564,250199,519,,1.0
2026-07-20 17:26:11.699564,250735,204,,0.0
2026-07-20 17:26:11.699564,424044,93,,0.0
2026-07-20 17:26:11.699564,424876,387,,6.7
2026-07-20 17:26:11.699564,427623,261,,0.0
2026-07-20 17:26:11.699564,427637,350,,1.0
2026-07-20 17:26:11.699564,428580,128,,0.0
2026-07-20 17:26:11.699564,428971,315,,0.0
2026-07-20 17:26:11.699564,429414,656,,0.0
2026-07-20 17:26:11.699564,430871,450,,4.5
2026-07-20 17:26:11.699564,431248,709,,0.5
2026-07-20 17:26:11.699564,431639,215,,2.7
2026-07-20 17:26:11.699564,432422,491,,1.1
2026-07-20 17:26:11.699564,432714,426,,1.8
2026-07-20 17:26:11.699564,432720,182,,0.5
2026-07-20 17:26:11.699564,432830,106,,2.5
2026-07-20 17:26:11.699564,433036,427,,0.7
2026-07-20 17:26:11.699564,433154,300,,0.8
2026-07-20 17:26:11.699564,433312,648,,0.0
2026-07-20 17:26:11.699564,433952,357,,0.0
2026-07-20 17:26:11.699564,434399,541,,3.2
2026-07-20 17:26:11.699564,434752,344,,6.0
2026-07-20 17:26:11.699564,435973,217,,0.3
2026-07-20 17:26:11.699564,435997,698,,0.0
2026-07-20 17:26:11.699564,436234,590,,0.0
2026-07-20 17:26:11.699564,436416,806,,0.0
2026-07-20 17:26:11.699564,436893,78,,0.0
2026-07-20 17:26:11.699564,437495,339,,0.0
2026-07-20 17:26:11.699564,437499,257,,1.2
2026-07-20 17:26:11.699564,437505,560,,1.8
2026-07-20 17:26:11.699564,437730,82,,4.3
2026-07-20 17:26:11.699564,437738,345,,2.3
2026-07-20 17:26:11.699564,437742,29,,0.0
2026-07-20 17:26:11.699564,437748,214,,0.0
2026-07-20 17:26:11.699564,438098,23,,0.0
2026-07-20 17:26:11.699564,438234,413,,4.5
2026-07-20 17:26:11.699564,438464,268,,0.0
2026-07-20 17:26:11.699564,439135,154,,0.0
2026-07-20 17:26:11.699564,440089,121,,4.3
2026-07-20 17:26:11.699564,440148,395,,0.0
2026-07-20 17:26:11.699564,440323,680,,0.3
2026-07-20 17:26:11.699564,440854,9,,0.0
2026-07-20 17:26:11.699564,440955,564,,0.0
2026-07-20 17:26:11.699564,440993,299,,2.0
2026-07-20 17:26:11.699564,441024,482,,0.0
2026-07-20 17:26:11.699564,441164,568,,3.2
2026-07-20 17:26:11.699564,441191,477,,0.0
2026-07-20 17:26:11.699564,441192,171,,0.0
2026-07-20 17:26:11.699564,441240,92,,0.0
2026-07-20 17:26:11.699564,441264,730,,3.0
2026-07-20 17:26:11.699564,441266,390,,4.3
2026-07-20 17:26:11.699564,441271,638,,0.0
2026-07-20 17:26:11.699564,441302,39,,0.3
2026-07-20 17:26:11.699564,444102,97,,2.7
2026-07-20 17:26:11.699564,444145,19,,1.2
2026-07-20 17:26:11.699564,444172,68,,0.0
2026-07-20 17:26:11.699564,444180,200,,4.7
2026-07-20 17:26:11.699564,444463,230,,2.3
2026-07-20 17:26:11.699564,444765,113,,2.0
2026-07-20 17:26:11.699564,444884,389,,-0.5
2026-07-20 17:26:11.699564,445044,583,,0.0
2026-07-20 17:26:11.699564,445122,8,,0.2
2026-07-20 17:26:11.699564,446008,119,,3.2
2026-07-20 17:26:11.699564,447203,397,,0.0
2026-07-20 17:26:11.699564,447325,289,,0.0
2026-07-20 17:26:11.699564,447715,211,,0.0
2026-07-20 17:26:11.699564,448047,237,,7.7
2026-07-20 17:26:11.699564,448089,646,,2.8
2026-07-20 17:26:11.699564,448104,725,,3.5
2026-07-20 17:26:11.699564,448514,402,,2.0
2026-07-20 17:26:11.699564,449027,367,,1.3
2026-07-20 17:26:11.699564,449434,486,,0.5
2026-07-20 17:26:11.699564,449871,59,,-0.5
2026-07-20 17:26:11.699564,449988,655,,0.0
2026-07-20 17:26:11.699564,450070,615,,1.5
2026-07-20 17:26:11.699564,450072,196,,0.0
2026-07-20 17:26:11.699564,450535,277,,0.0
2026-07-20 17:26:11.699564,450539,133,,0.0
2026-07-20 17:26:11.699564,450542,278,,0.0
2026-07-20 17:26:11.699564,451302,431,,0.0
2026-07-20 17:26:11.699564,451340,157,,0.0
2026-07-20 17:26:11.699564,451432,509,,0.0
2026-07-20 17:26:11.699564,456512,669,,0.0
2026-07-20 17:26:11.699564,457569,67,,5.0
2026-07-20 17:26:11.699564,458249,466,,0.8
2026-07-20 17:26:11.699564,458297,556,,0.0
2026-07-20 17:26:11.699564,460028,227,,1.7
2026-07-20 17:26:11.699564,460842,582,,0.0
2026-07-20 17:26:11.699564,461188,193,,0.3
2026-07-20 17:26:11.699564,461195,535,,0.0
2026-07-20 17:26:11.699564,461199,548,,0.0
2026-07-20 17:26:11.699564,461421,57,,0.0
2026-07-20 17:26:11.699564,461446,704,,0.0
2026-07-20 17:26:11.699564,461484,498,,0.0
2026-07-20 17:26:11.699564,461537,435,,0.0
2026-07-20 17:26:11.699564,461567,189,,0.0
2026-07-20 17:26:11.699564,462116,609,,0.5
2026-07-20 17:26:11.699564,462381,35,,0.0
2026-07-20 17:26:11.699564,462424,6,,7.5
2026-07-20 17:26:11.699564,462492,34,,0.0
2026-07-20 17:26:11.699564,462635,360,,0.0
2026-07-20 17:26:11.699564,463034,250,,0.3
2026-07-20 17:26:11.699564,463067,158,,1.0
2026-07-20 17:26:11.699564,463748,3,,0.0
2026-07-20 17:26:11.699564,463936,239,,0.0
2026-07-20 17:26:11.699564,463981,77,,5.7
2026-07-20 17:26:11.699564,465247,733,,3.8
2026-07-20 17:26:11.699564,465351,407,,2.7
2026-07-20 17:26:11.699564,465527,207,,2.0
2026-07-20 17:26:11.699564,465642,684,,2.0
2026-07-20 17:26:11.699564,465680,696,,0.0
2026-07-20 17:26:11.699564,465694,423,,1.0
2026-07-20 17:26:11.699564,465702,540,,0.0
2026-07-20 17:26:11.699564,465730,145,,6.0
2026-07-20 17:26:11.699564,465920,245,,0.0
2026-07-20 17:26:11.699564,466052,417,,3.3
2026-07-20 17:26:11.699564,466075,7,,4.8
2026-07-20 17:26:11.699564,466117,275,,0.0
2026-07-20 17:26:11.699564,466525,660,,0.0
2026-07-20 17:26:11.699564,467169,454,,0.0
2026-07-20 17:26:11.699564,467189,679,,2.8
2026-07-20 17:26:11.699564,467779,173,,0.3
2026-07-20 17:26:11.699564,469130,805,,0.2
2026-07-20 17:26:11.699564,469142,151,,3.3
2026-07-20 17:26:11.699564,469247,51,,0.0
2026-07-20 17:26:11.699564,469272,210,,4.0
2026-07-20 17:26:11.699564,470294,361,,0.0
2026-07-20 17:26:11.699564,470313,714,,2.8
2026-07-20 17:26:11.699564,470315,814,,2.0
2026-07-20 17:26:11.699564,471798,223,,0.0
2026-07-20 17:26:11.699564,472713,116,,0.3
2026-07-20 17:26:11.699564,472739,141,,0.0
2026-07-20 17:26:11.699564,472769,411,,2.5
2026-07-20 17:26:11.699564,474120,161,,0.0
2026-07-20 17:26:11.699564,474907,298,,0.0
2026-07-20 17:26:11.699564,475123,503,,0.0
2026-07-20 17:26:11.699564,475168,249,,2.5
2026-07-20 17:26:11.699564,476502,649,,0.0
2026-07-20 17:26:11.699564,476887,734,,2.8
2026-07-20 17:26:11.699564,477064,410,,0.5
2026-07-20 17:26:11.699564,477424,403,,0.7
2026-07-20 17:26:11.699564,477547,536,,0.0
2026-07-20 17:26:11.699564,477555,424,,1.2
2026-07-20 17:26:11.699564,477580,71,,0.0
2026-07-20 17:26:11.699564,477717,191,,2.7
2026-07-20 17:26:11.699564,477851,554,,0.0
2026-07-20 17:26:11.699564,478969,190,,1.0
2026-07-20 17:26:11.699564,480455,290,,0.0
2026-07-20 17:26:11.699564,481283,688,,-0.5
2026-07-20 17:26:11.699564,481655,26,,3.0
2026-07-20 17:26:11.699564,482442,593,,1.2
2026-07-20 17:26:11.699564,482609,228,,0.5
2026-07-20 17:26:11.699564,482973,526,,5.5
2026-07-20 17:26:11.699564,483081,635,,2.5
2026-07-20 17:26:11.699564,483364,602,,0.0
2026-07-20 17:26:11.699564,484420,547,,5.5
2026-07-20 17:26:11.699564,485047,511,,3.2
2026-07-20 17:26:11.699564,485055,567,,3.0
2026-07-20 17:26:11.699564,485337,677,,-0.8
2026-07-20 17:26:11.699564,485711,681,,1.6
2026-07-20 17:26:11.699564,486385,311,,2.8
2026-07-20 17:26:11.699564,486520,356,,0.0
2026-07-20 17:26:11.699564,486672,241,,2.0
2026-07-20 17:26:11.699564,487053,574,,1.0
2026-07-20 17:26:11.699564,487117,179,,0.0
2026-07-20 17:26:11.699564,487676,532,,1.8
2026-07-20 17:26:11.699564,487702,208,,0.0
2026-07-20 17:26:11.699564,487838,473,,1.0
2026-07-20 17:26:11.699564,488024,712,,-0.2
2026-07-20 17:26:11.699564,488213,720,,1.2
2026-07-20 17:26:11.699564,489571,184,,0.0
2026-07-20 17:26:11.699564,489580,380,,0.5
2026-07-20 17:26:11.699564,489639,139,,3.3
2026-07-20 17:26:11.699564,489706,276,,-0.2
2026-07-20 17:26:11.699564,489888,697,,0.7
2026-07-20 17:26:11.699564,490000,530,,0.0
2026-07-20 17:26:11.699564,490094,304,,1.5
2026-07-20 17:26:11.699564,490142,623,,0.2
2026-07-20 17:26:11.699564,490145,599,,0.0
2026-07-20 17:26:11.699564,490721,633,,2.2
2026-07-20 17:26:11.699564,490881,460,,0.0
2026-07-20 17:26:11.699564,490885,620,,0.0
2026-07-20 17:26:11.699564,491007,247,,0.0
2026-07-20 17:26:11.699564,491012,312,,0.0
2026-07-20 17:26:11.699564,491279,575,,2.5
2026-07-20 17:26:11.699564,491287,56,,0.0
2026-07-20 17:26:11.699564,491460,828,,0.0
2026-07-20 17:26:11.699564,491501,394,,0.0
2026-07-20 17:26:11.699564,491557,309,,0.0
2026-07-20 17:26:11.699564,491745,705,,0.0
2026-07-20 17:26:11.699564,492066,537,,0.0
2026-07-20 17:26:11.699564,492368,349,,0.0
2026-07-20 17:26:11.699564,492777,375,,0.0
2026-07-20 17:26:11.699564,492831,216,,1.0
2026-07-20 17:26:11.699564,492859,351,,1.0
2026-07-20 17:26:11.699564,493105,453,,0.3
2026-07-20 17:26:11.699564,493125,572,,0.2
2026-07-20 17:26:11.699564,493250,452,,1.8
2026-07-20 17:26:11.699564,493362,717,,0.0
2026-07-20 17:26:11.699564,493837,558,,0.0
2026-07-20 17:26:11.699564,494307,794,,0.5
2026-07-20 17:26:11.699564,494521,74,,6.7
2026-07-20 17:26:11.699564,494556,819,,-0.5
2026-07-20 17:26:11.699564,494595,382,,3.3
2026-07-20 17:26:11.699564,494960,192,,0.3
2026-07-20 17:26:11.699564,495145,70,,0.0
2026-07-20 17:26:11.699564,495161,524,,0.0
2026-07-20 17:26:11.699564,496178,297,,0.0
2026-07-20 17:26:11.699564,496208,391,,0.3
2026-07-20 17:26:11.699564,496221,273,,2.8
2026-07-20 17:26:11.699564,496279,308,,0.0
2026-07-20 17:26:11.699564,496661,707,,0.0
2026-07-20 17:26:11.699564,497606,650,,0.0
2026-07-20 17:26:11.699564,497894,465,,0.0
2026-07-20 17:26:11.699564,497949,682,,1.0
2026-07-20 17:26:11.699564,498016,670,,3.0
2026-07-20 17:26:11.699564,499167,15,,1.0
2026-07-20 17:26:11.699564,499169,10,,4.5
2026-07-20 17:26:11.699564,499175,25,,0.0
2026-07-20 17:26:11.699564,499300,667,,0.0
2026-07-20 17:26:11.699564,499309,252,,0.0
2026-07-20 17:26:11.699564,499604,807,,6.7
2026-07-20 17:26:11.699564,499716,750,,0.0
2026-07-20 17:26:11.699564,499717,118,,0.0
2026-07-20 17:26:11.699564,499721,592,,0.0
2026-07-20 17:26:11.699564,499726,595,,0.0
2026-07-20 17:26:11.699564,499857,803,,0.0
2026-07-20 17:26:11.699564,500040,662,,2.8
2026-07-20 17:26:11.699564,500058,398,,0.0
2026-07-20 17:26:11.699564,500151,716,,0.0
2026-07-20 17:26:11.699564,500696,559,,0.0
2026-07-20 17:26:11.699564,501837,634,,1.8
2026-07-20 17:26:11.699564,502500,136,,2.3
2026-07-20 17:26:11.699564,502697,301,,0.5
2026-07-20 17:26:11.699564,502988,798,,0.0
2026-07-20 17:26:11.699564,503139,90,,3.7
2026-07-20 17:26:11.699564,503300,103,,0.0
2026-07-20 17:26:11.699564,503301,693,,1.8
2026-07-20 17:26:11.699564,503714,676,,2.3
2026-07-20 17:26:11.699564,504296,307,,0.0
2026-07-20 17:26:11.699564,505079,786,,0.0
2026-07-20 17:26:11.699564,507433,105,,-0.5
2026-07-20 17:26:11.699564,508395,129,,3.7
2026-07-20 17:26:11.699564,508479,221,,1.0
2026-07-20 17:26:11.699564,509291,643,,1.8
2026-07-20 17:26:11.699564,509416,166,,0.7
2026-07-20 17:26:11.699564,510281,415,,3.3
2026-07-20 17:26:11.699564,510362,637,,2.2
2026-07-20 17:26:11.699564,510500,518,,0.0
2026-07-20 17:26:11.699564,510663,661,,0.0
2026-07-20 17:26:11.699564,511499,584,,4.2
2026-07-20 17:26:11.699564,512462,293,,2.0
2026-07-20 17:26:11.699564,513418,120,,1.5
2026-07-20 17:26:11.699564,513433,162,,0.0
2026-07-20 17:26:11.699564,513466,728,,4.0
2026-07-20 17:26:11.699564,513834,177,,0.0
2026-07-20 17:26:11.699564,514254,169,,0.3
2026-07-20 17:26:11.699564,514315,45,,0.0
2026-07-20 17:26:11.699564,514356,244,,0.2
2026-07-20 17:26:11.699564,514362,777,,0.0
2026-07-20 17:26:11.699564,514613,538,,0.0
2026-07-20 17:26:11.699564,515024,334,,0.0
2026-07-20 17:26:11.699564,515046,812,,0.0
2026-07-20 17:26:11.699564,515597,44,,0.5
2026-07-20 17:26:11.699564,515621,262,,-0.4
2026-07-20 17:26:11.699564,516211,165,,0.0
2026-07-20 17:26:11.699564,516234,763,,0.5
2026-07-20 17:26:11.699564,516875,757,,-0.5
2026-07-20 17:26:11.699564,516895,458,,5.5
2026-07-20 17:26:11.699564,516939,631,,0.0
2026-07-20 17:26:11.699564,517052,251,,0.0
2026-07-20 17:26:11.699564,517179,641,,0.0
2026-07-20 17:26:11.699564,518030,183,,1.3
2026-07-20 17:26:11.699564,518335,789,,0.0
2026-07-20 17:26:11.699564,518438,611,,0.0
2026-07-20 17:26:11.699564,518442,622,,0.0
2026-07-20 17:26:11.699564,518906,76,,0.0
2026-07-20 17:26:11.699564,519440,760,,0.5
2026-07-20 17:26:11.699564,519634,542,,0.0
2026-07-20 17:26:11.699564,519895,197,,0.0
2026-07-20 17:26:11.699564,519913,771,,0.0
2026-07-20 17:26:11.699564,523705,695,,0.2
2026-07-20 17:26:11.699564,530121,95,,0.0
2026-07-20 17:26:11.699564,530318,281,,-1.0
2026-07-20 17:26:11.699564,530335,785,,1.5
2026-07-20 17:26:11.699564,531363,658,,0.0
2026-07-20 17:26:11.699564,531989,280,,0.0
2026-07-20 17:26:11.699564,532529,163,,6.0
2026-07-20 17:26:11.699564,532605,246,,4.3
2026-07-20 17:26:11.699564,533463,83,,5.3
2026-07-20 17:26:11.699564,533710,137,,0.0
2026-07-20 17:26:11.699564,534836,710,,-0.5
2026-07-20 17:26:11.699564,535017,104,,-0.5
2026-07-20 17:26:11.699564,535301,167,,3.3
2026-07-20 17:26:11.699564,535818,543,,0.0
2026-07-20 17:26:11.699564,535928,393,,0.0
2026-07-20 17:26:11.699564,536109,608,,0.0
2026-07-20 17:26:11.699564,536119,359,,0.0
2026-07-20 17:26:11.699564,536134,811,,0.0
2026-07-20 17:26:11.699564,536241,313,,0.0
2026-07-20 17:26:11.699564,536661,813,,0.8
2026-07-20 17:26:11.699564,536694,279,,0.0
2026-07-20 17:26:11.699564,536916,168,,0.0
2026-07-20 17:26:11.699564,537403,63,,0.0
2026-07-20 17:26:11.699564,538207,500,,6.5
2026-07-20 17:26:11.699564,541462,75,,0.0
2026-07-20 17:26:11.699564,543295,122,,0.0
2026-07-20 17:26:11.699564,544877,371,,1.5
2026-07-20 17:26:11.699564,545477,481,,0.0
2026-07-20 17:26:11.699564,547027,544,,1.5
2026-07-20 17:26:11.699564,547037,462,,0.0
2026-07-20 17:26:11.699564,547410,557,,0.0
2026-07-20 17:26:11.699564,547671,826,,-0.5
2026-07-20 17:26:11.699564,547676,446,,0.0
2026-07-20 17:26:11.699564,547701,591,,0.0
2026-07-20 17:26:11.699564,547719,497,,0.0
2026-07-20 17:26:11.699564,547720,156,,0.0
2026-07-20 17:26:11.699564,547801,306,,0.0
2026-07-20 17:26:11.699564,548308,576,,0.0
2026-07-20 17:26:11.699564,549067,513,,0.2
2026-07-20 17:26:11.699564,549074,172,,0.0
2026-07-20 17:26:11.699564,549329,195,,1.0
2026-07-20 17:26:11.699564,549912,553,,0.0
2026-07-20 17:26:11.699564,549939,222,,0.0
2026-07-20 17:26:11.699564,550090,144,,0.0
2026-07-20 17:26:11.699564,550141,176,,0.0
2026-07-20 17:26:11.699564,550596,94,,0.0
2026-07-20 17:26:11.699564,550615,243,,0.8
2026-07-20 17:26:11.699564,550839,588,,0.0
2026-07-20 17:26:11.699564,550864,444,,0.5
2026-07-20 17:26:11.699564,551153,563,,0.0
2026-07-20 17:26:11.699564,551206,213,,0.0
2026-07-20 17:26:11.699564,551210,672,,1.3
2026-07-20 17:26:11.699564,551221,4,,1.0
2026-07-20 17:26:11.699564,551226,708,,3.0
2026-07-20 17:26:11.699564,551483,713,,0.0
2026-07-20 17:26:11.699564,552427,598,,0.0
2026-07-20 17:26:11.699564,553299,577,,0.0
2026-07-20 17:26:11.699564,553742,825,,0.0
2026-07-20 17:26:11.699564,553746,765,,0.0
2026-07-20 17:26:11.699564,554197,551,,1.2
2026-07-20 17:26:11.699564,556637,744,,0.0
2026-07-20 17:26:11.699564,556639,461,,0.0
2026-07-20 17:26:11.699564,559610,810,,-0.5
2026-07-20 17:26:11.699564,559684,464,,0.0
2026-07-20 17:26:11.699564,559962,62,,0.0
2026-07-20 17:26:11.699564,560248,639,,0.0
2026-07-20 17:26:11.699564,560262,100,,5.3
2026-07-20 17:26:11.699564,560441,729,,0.0
2026-07-20 17:26:11.699564,560552,731,,0.5
2026-07-20 17:26:11.699564,563324,13,,1.0
2026-07-20 17:26:11.699564,564406,561,,0.2
2026-07-20 17:26:11.699564,564505,703,,-0.5
2026-07-20 17:26:11.699564,564510,496,,0.0
2026-07-20 17:26:11.699564,564940,718,,0.2
2026-07-20 17:26:11.699564,565297,364,,0.0
2026-07-20 17:26:11.699564,565431,626,,0.0
2026-07-20 17:26:11.699564,565863,787,,0.0
2026-07-20 17:26:11.699564,566164,428,,0.5
2026-07-20 17:26:11.699564,566213,740,,0.0
2026-07-20 17:26:11.699564,567119,840,,1.3
2026-07-20 17:26:11.699564,567121,175,,0.0
2026-07-20 17:26:11.699564,568159,835,,0.0
2026-07-20 17:26:11.699564,568791,69,,0.0
2026-07-20 17:26:11.699564,569014,523,,0.0
2026-07-20 17:26:11.699564,569577,701,,0.0
2026-07-20 17:26:11.699564,570241,117,,0.0
2026-07-20 17:26:11.699564,570526,586,,0.8
2026-07-20 17:26:11.699564,570929,821,,0.0
2026-07-20 17:26:11.699564,571087,822,,0.0
2026-07-20 17:26:11.699564,572702,802,,0.0
2026-07-20 17:26:11.699564,573062,333,,0.0
2026-07-20 17:26:11.699564,574398,282,,0.0
2026-07-20 17:26:11.699564,574458,231,,0.3
2026-07-20 17:26:11.699564,575034,468,,0.0
2026-07-20 17:26:11.699564,575204,425,,0.0
2026-07-20 17:26:11.699564,575458,510,,1.2
2026-07-20 17:26:11.699564,575476,506,,0.0
2026-07-20 17:26:11.699564,575901,80,,0.0
2026-07-20 17:26:11.699564,576323,212,,0.0
2026-07-20 17:26:11.699564,576620,769,,0.0
2026-07-20 17:26:11.699564,576628,755,,0.0
2026-07-20 17:26:11.699564,576634,827,,0.0
2026-07-20 17:26:11.699564,576637,788,,0.0
2026-07-20 17:26:11.699564,576756,65,,0.0
2026-07-20 17:26:11.699564,576980,286,,-1.0
2026-07-20 17:26:11.699564,577016,233,,0.7
2026-07-20 17:26:11.699564,577114,619,,0.0
2026-07-20 17:26:11.699564,577285,754,,-0.5
2026-07-20 17:26:11.699564,577669,552,,2.8
2026-07-20 17:26:11.699564,577725,335,,0.8
2026-07-20 17:26:11.699564,577731,60,,0.0
2026-07-20 17:26:11.699564,577974,445,,0.0
2026-07-20 17:26:11.699564,577978,838,,0.0
2026-07-20 17:26:11.699564,578153,406,,3.3
2026-07-20 17:26:11.699564,578512,483,,0.0
2026-07-20 17:26:11.699564,578614,203,,0.0
2026-07-20 17:26:11.699564,579075,274,,-1.0
2026-07-20 17:26:11.699564,580921,764,,0.5
2026-07-20 17:26:11.699564,586268,368,,0.5
2026-07-20 17:26:11.699564,586309,310,,3.8
2026-07-20 17:26:11.699564,587178,46,,0.0
2026-07-20 17:26:11.699564,587433,824,,-0.5
2026-07-20 17:26:11.699564,588555,433,,0.0
2026-07-20 17:26:11.699564,588793,14,,0.0
2026-07-20 17:26:11.699564,588796,28,,0.0
2026-07-20 17:26:11.699564,589100,155,,0.0
2026-07-20 17:26:11.699564,589121,778,,0.0
2026-07-20 17:26:11.699564,589507,657,,0.0
2026-07-20 17:26:11.699564,590012,265,,-1.0
2026-07-20 17:26:11.699564,590014,690,,-1.0
2026-07-20 17:26:11.699564,590035,751,,0.0
2026-07-20 17:26:11.699564,590039,739,,0.0
2026-07-20 17:26:11.699564,590040,836,,0.0
2026-07-20 17:26:11.699564,590760,99,,0.0
2026-07-20 17:26:11.699564,591357,134,,0.0
2026-07-20 17:26:11.699564,591384,793,,-1.0
2026-07-20 17:26:11.699564,591385,323,,0.0
2026-07-20 17:26:11.699564,591386,396,,0.5
2026-07-20 17:26:11.699564,592031,160,,4.7
2026-07-20 17:26:11.699564,592740,839,,1.3
2026-07-20 17:26:11.699564,593001,652,,0.0
2026-07-20 17:26:11.699564,593174,797,,-0.3
2026-07-20 17:26:11.699564,596042,746,,0.5
2026-07-20 17:26:11.699564,596047,467,,0.0
2026-07-20 17:26:11.699564,596054,651,,0.2
2026-07-20 17:26:11.699564,596777,441,,0.8
2026-07-20 17:26:11.699564,597320,795,,0.0
2026-07-20 17:26:11.699564,599303,501,,0.0
2026-07-20 17:26:11.699564,600882,741,,0.0
2026-07-20 17:26:11.699564,601956,766,,0.0
2026-07-20 17:26:11.699564,602903,747,,0.0
2026-07-20 17:26:11.699564,604211,775,,0.0
2026-07-20 17:26:11.699564,604988,761,,0.0
2026-07-20 17:26:11.699564,605319,767,,0.0
2026-07-20 17:26:11.699564,606689,130,,-0.5
2026-07-20 17:26:11.699564,606745,447,,0.8
2026-07-20 17:26:11.699564,606774,687,,0.0
2026-07-20 17:26:11.699564,606775,96,,0.0
2026-07-20 17:26:11.699564,606798,42,,-0.5
2026-07-20 17:26:11.699564,606921,269,,0.0
2026-07-20 17:26:11.699564,607464,110,,1.3
2026-07-20 17:26:11.699564,608181,180,,0.0
2026-07-20 17:26:11.699564,609873,305,,0.2
2026-07-20 17:26:11.699564,610799,578,,0.0
2026-07-20 17:26:11.699564,611134,248,,0.0
2026-07-20 17:26:11.699564,611695,174,,0.0
2026-07-20 17:26:11.699564,611912,743,,0.0
2026-07-20 17:26:11.699564,611917,790,,0.0
2026-07-20 17:26:11.699564,611922,686,,2.7
2026-07-20 17:26:11.699564,611926,378,,0.5
2026-07-20 17:26:11.699564,611975,562,,0.0
2026-07-20 17:26:11.699564,612534,115,,0.0
2026-07-20 17:26:11.699564,613232,818,,0.0
2026-07-20 17:26:11.699564,613804,603,,1.2
2026-07-20 17:26:11.699564,614574,801,,0.3
2026-07-20 17:26:11.699564,616065,759,,1.0
2026-07-20 17:26:11.699564,616077,700,,1.2
2026-07-20 17:26:11.699564,616221,804,,0.0
2026-07-20 17:26:11.699564,616222,412,,0.0
2026-07-20 17:26:11.699564,616286,834,,0.0
2026-07-20 17:26:11.699564,616288,742,,0.5
